2025-04-28 11:54:35,537 | WARNING  | django.request | Not Found: /favicon.ico
2025-05-18 13:03:58,035 | ERROR    | app.pdf_extractor | Error in LLM chain: Failed to parse ExamExtraction from completion {"extracted_questions": [{"question_no": 1, "question_statement": "Which one of the following is not an element of \"Entity Relationship Diagram\"?", "complete_answer": "No answer provided", "is_mcq": true, "options": [{"letter": "A", "text": "Entity", "is_selected": false}, {"letter": "B", "text": "Cardinality", "is_selected": false}, {"letter": "C", "text": "Data Store", "is_selected": false}, {"letter": "D", "text": "Modality", "is_selected": false}], "selected_option": null}, {"question_no": 2, "question_statement": "Which one of the following is not an element of \"Data Flow Diagram\"?", "complete_answer": "No answer provided", "is_mcq": true, "options": [{"letter": "A", "text": "Data Flow", "is_selected": false}, {"letter": "B", "text": "External Entity", "is_selected": false}, {"letter": "C", "text": "Data Store", "is_selected": false}, {"letter": "D", "text": "Relationship", "is_selected": false}], "selected_option": null}, {"question_no": 3, "question_statement": "Which one of the following is not an element of \"State Transition Diagram\"?", "complete_answer": "No answer provided", "is_mcq": true, "options": [{"letter": "A", "text": "State", "is_selected": false}, {"letter": "B", "text": "State Transition", "is_selected": false}, {"letter": "C", "text": "Entity", "is_selected": false}, {"letter": "D", "text": "Action", "is_selected": false}], "selected_option": null}, {"question_no": 4, "question_statement": "Which one of the following is not a type of \"External Entity\"?", "complete_answer": "No answer provided", "is_mcq": true, "options": [{"letter": "A", "text": "Users", "is_selected": false}, {"letter": "B", "text": "External System", "is_selected": false}, {"letter": "C", "text": "Data stores of the system under consideration", "is_selected": false}, {"letter": "D", "text": "None of the above", "is_selected": false}], "selected_option": null}, {"question_no": 5, "question_statement": "Which element of \"Data Flow Diagram\" contains unidirectional flow of data?", "complete_answer": "No answer provided", "is_mcq": true, "options": [{"letter": "A", "text": "Data Flow", "is_selected": false}, {"letter": "B", "text": "Data Store", "is_selected": false}], "selected_option": null}, {"question_no": 6, "question_statement": "The documentation of \"State Transition Diagram\" is known as", "complete_answer": "No answer provided", "is_mcq": true, "options": [{"letter": "A", "text": "Process Specification", "is_selected": false}, {"letter": "B", "text": "Mini Specification", "is_selected": false}, {"letter": "C", "text": "Control Specification", "is_selected": false}, {"letter": "D", "text": "Data Dictionary", "is_selected": false}], "selected_option": null}, {"question_no": 7, "question_statement": "In \"State Transition Diagram\", which one of the following is found as process in \"Data Flow Diagram\"?", "complete_answer": "No answer provided", "is_mcq": true, "options": [{"letter": "A", "text": "State", "is_selected": false}, {"letter": "B", "text": "State Transition", "is_selected": false}, {"letter": "C", "text": "Action", "is_selected": false}, {"letter": "D", "text": "Event", "is_selected": false}], "selected_option": null}, {"question_no": 8, "question_statement": "Using \"Top Down Approach\" to develop \"Data Flow Diagram\" is known as", "complete_answer": "No answer provided", "is_mcq": true, "options": [{"letter": "A", "text": "Balancing Concept", "is_selected": false}, {"letter": "B", "text": "Decomposition Concept", "is_selected": false}, {"letter": "C", "text": "Abstraction Concept", "is_selected": false}, {"letter": "D", "text": "Refinement Concept", "is_selected": false}], "selected_option": null}, {"question_no": 9, "question_statement": "Every flow shown going into or out of a process bubble, should be carried out to its lower level diagram as it is known as", "complete_answer": "No answer provided", "is_mcq": true, "options": [{"letter": "A", "text": "Balancing Concept", "is_selected": false}, {"letter": "B", "text": "Decomposition Concept", "is_selected": false}, {"letter": "C", "text": "Abstraction Concept", "is_selected": false}, {"letter": "D", "text": "Refinement Concept", "is_selected": false}], "selected_option": null}, {"question_no": 10, "question_statement": "In \"State Transition Diagram\", a state can have only one source state and one destination state?", "complete_answer": "No answer provided", "is_mcq": true, "options": [{"letter": "A", "text": "True", "is_selected": false}, {"letter": "B", "text": "False", "is_selected": false}], "selected_option": null}, {"question_no": null, "question_statement": "What Software Process Model would you choose and why? State your answers under the headings of stated facts, assumptions, selected process model, reasons, and project working.", "complete_answer": "Stated Facts: *All the departments are to be integrated under one system where they can work independently. The time limit given is within the year. Risk is also involved in this.*\n\nAssumptions:\n\n*As the system is for university and it includes all the departments, we can combine them under one system so they can function independently.*\n\n*Selected Process Models:*\n\n*The selected process model will be* **Incremental RAD model**. *And as the risk is involved, we will also use* ***spiral model*** *in the start.*\n\n*Reasons:*\n\n*The reason to select RAD process model is the time limit as well as other factors. Each department is working independently already. We just need to combine them under one system which means that we already have components and these components will be pieced together to make one system. The* ***Component-based development*** *is the specialty of RAD model. Due to risk factor, we will be using* ***spiral model*** *to eliminate it.*", "is_mcq": false, "options": null, "selected_option": null}]}. Got: 2 validation errors for ExamExtraction
extracted_questions.10.question_no.str
  Input should be a valid string [type=string_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/string_type
extracted_questions.10.question_no.int
  Input should be a valid integer [type=int_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/int_type
For troubleshooting, visit: https://python.langchain.com/docs/troubleshooting/errors/OUTPUT_PARSING_FAILURE 
2025-05-18 13:04:02,603 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-18 13:04:02,606 | INFO     | app.pdf_extractor | Extracted 11 questions using fallback method
2025-05-18 13:04:02,607 | INFO     | app.views | Extracted 11 questions
2025-05-18 13:04:02,608 | INFO     | app.views | Extracted questions summary: 10 MCQs, 1 subjective questions
2025-05-18 13:04:02,610 | INFO     | app.views | Rendering OCR extracted view with 11 questions
2025-05-18 13:05:14,456 | INFO     | app.views | grade_exam view called
2025-05-18 13:05:14,456 | INFO     | app.views | [DEBUG] Extracted data received: [
  {
    "question_no": 1,
    "question_statement": "Which one of the following is not an element of \"Entity Relationship Diagram\"?",
    "is_mcq": true,
    "options": [
      "A. Entity",
      "B. Cardinality",
      "C. Data Store",
      "D. Modality"
    ],
    "selected_option": "C. Data Store",
    "complete_answer": "C. Data Store"
  },
  {
    "question_no": 2,
    "question_statement": "Which one of the following is not an element of \"Data Flow Diagram\"?",
    "is_mcq": true,
    "options": [
      "A. Data Flow",
      "B. External Entity",
      "C. Data Store",
      "D. Relationship"
    ],
    "selected_option": "D. Relationship",
    "complete_answer": "D. Relationship"
  },
  {
    "question_no": 3,
    "question_statement": "Which one of the following is not an element of \"State Transition Diagram\"?",
    "is_mcq": true,
    "options": [
      "A. State",
      "B. State Transition",
      "C. Entity",
      "D. Action"
    ],
    "selected_option": "C. Entity",
    "complete_answer": "C. Entity"
  },
  {
    "question_no": 4,
    "question_statement": "Which one of the following is not a type of \"External Entity\"?",
    "is_mcq": true,
    "options": [
      "A. Users",
      "B. External System",
      "C. Data stores of the system under consideration",
      "D. None of the above"
    ],
    "selected_option": "C. Data stores of the system under consideration",
    "complete_answer": "C. Data stores of the system under consideration"
  },
  {
    "question_no": 5,
    "question_statement": "Which element of \"Data Flow Diagram\" contains unidirectional flow of data?",
    "is_mcq": true,
    "options": [
      "A. Data Flow",
      "B. Data Store"
    ],
    "selected_option": "A. Data Flow",
    "complete_answer": "A. Data Flow"
  },
  {
    "question_no": 6,
    "question_statement": "The documentation of \"State Transition Diagram\" is known as",
    "is_mcq": true,
    "options": [
      "A. Process Specification",
      "B. Mini Specification",
      "C. Control Specification",
      "D. Data Dictionary"
    ],
    "selected_option": "B. Mini Specification",
    "complete_answer": "B. Mini Specification"
  },
  {
    "question_no": 7,
    "question_statement": "In \"State Transition Diagram\", which one of the following is found as process in \"Data Flow Diagram\"?",
    "is_mcq": true,
    "options": [
      "A. State",
      "B. State Transition",
      "C. Action",
      "D. Event"
    ],
    "selected_option": "C. Action",
    "complete_answer": "C. Action"
  },
  {
    "question_no": 8,
    "question_statement": "Using \"Top Down Approach\" to develop \"Data Flow Diagram\" is known as",
    "is_mcq": true,
    "options": [
      "A. Balancing Concept",
      "B. Decomposition Concept",
      "C. Abstraction Concept",
      "D. Refinement Concept"
    ],
    "selected_option": "B. Decomposition Concept",
    "complete_answer": "B. Decomposition Concept"
  },
  {
    "question_no": 9,
    "question_statement": "Every flow shown going into or out of a process bubble, should be carried out to its lower level diagram as it is known as",
    "is_mcq": true,
    "options": [
      "A. Balancing Concept",
      "B. Decomposition Concept",
      "C. Abstraction Concept",
      "D. Refinement Concept"
    ],
    "selected_option": "A. Balancing Concept",
    "complete_answer": "A. Balancing Concept"
  },
  {
    "question_no": 10,
    "question_statement": "In \"State Transition Diagram\", a state can have only one source state and one destination state?",
    "is_mcq": true,
    "options": [
      "A. True",
      "B. False"
    ],
    "selected_option": "B. False",
    "complete_answer": "B. False"
  },
  {
    "question_no": 11,
    "question_statement": "What Software Process Model would you choose and why? State your answers under the headings of stated facts, assumptions, selected process model, reasons, and project working.",
    "is_mcq": false,
